credit_note_id,credit_note_ref,ebay_order,credit_amount,credit_date,source_invoice_id,source_invoice_ref,source_invoice_total,source_invoice_paid_flag,source_invoice_payment_lines,source_invoice_payment_count,source_invoice_paid_amount,source_invoice_payment_details,credit_available_or_applied,credit_discount_rows,credit_discount_amount,credit_discount_details,module_cn_count_for_source_invoice,module_cn_amount_for_source_invoice,module_cn_refs_for_source_invoice,invoice_count_for_order,invoice_refs_for_order,module_only_bucket,module_only_reason,expected_net_payment_after_credit,note_private
6463,IC2606-0971,17-14566-51662,0.38,2026-06-24,2165,IN2605-1813,5.82,1,1,1,5.82,396:PAY2605-0392:7487039580:5.82:2026-05-05,no,0,0.00000000,,1,0.38,IC2606-0971,1,IN2605-1813,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,5.44,Auto-created via eBay reconciliation. eBay order: 17-14566-51662. Source invoice: IN2605-1813 (id 2165).
6465,IC2606-0972,18-14576-42682,0.38,2026-06-24,2212,IN2605-1850,5.82,1,1,1,5.82,399:PAY2605-0395:7487039580:5.82:2026-05-05,no,0,0.00000000,,1,0.38,IC2606-0972,1,IN2605-1850,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,5.44,Auto-created via eBay reconciliation. eBay order: 18-14576-42682. Source invoice: IN2605-1850 (id 2212).
6466,IC2606-0973,19-14561-75962,1.72,2026-06-24,2100,IN2604-1752,30.09,1,1,1,30.09,400:PAY2605-0396:7487039580:30.09:2026-05-05,no,0,0.00000000,,1,1.72,IC2606-0973,1,IN2604-1752,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,28.37,Auto-created via eBay reconciliation. eBay order: 19-14561-75962. Source invoice: IN2604-1752 (id 2100).
6467,IC2606-0974,20-14559-46647,1.85,2026-06-24,2088,IN2604-1741,28.5,1,1,1,28.5,401:PAY2605-0397:7487039580:28.5:2026-05-05,no,0,0.00000000,,1,1.85,IC2606-0974,1,IN2604-1741,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,26.65,Auto-created via eBay reconciliation. eBay order: 20-14559-46647. Source invoice: IN2604-1741 (id 2088).
6468,IC2606-0975,20-14572-05516,3.28,2026-06-24,2206,IN2605-1845,48.8,1,1,1,48.8,402:PAY2605-0398:7487039580:48.8:2026-05-05,no,0,0.00000000,,1,3.28,IC2606-0975,1,IN2605-1845,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,45.52,Auto-created via eBay reconciliation. eBay order: 20-14572-05516. Source invoice: IN2605-1845 (id 2206).
6471,IC2606-0978,22-14557-21162,0.5,2026-06-24,2103,IN2604-1754,6.94,1,1,1,6.94,405:PAY2605-0401:7487039580:6.94:2026-05-05,no,0,0.00000000,,1,0.5,IC2606-0978,1,IN2604-1754,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,6.44,Auto-created via eBay reconciliation. eBay order: 22-14557-21162. Source invoice: IN2604-1754 (id 2103).
6473,IC2606-0980,23-14558-83209,4.1,2026-06-24,2149,IN2605-1798,66.71,1,1,1,66.71,407:PAY2605-0403:7487039580:66.71:2026-05-05,no,0,0.00000000,,1,4.1,IC2606-0980,1,IN2605-1798,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,62.61,Auto-created via eBay reconciliation. eBay order: 23-14558-83209. Source invoice: IN2605-1798 (id 2149).
6474,IC2606-0981,23-14561-97773,0.23,2026-06-24,2213,IN2605-1851,3.12,1,1,1,3.12,408:PAY2605-0404:7487039580:3.12:2026-05-05,no,0,0.00000000,,1,0.23,IC2606-0981,1,IN2605-1851,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,2.89,Auto-created via eBay reconciliation. eBay order: 23-14561-97773. Source invoice: IN2605-1851 (id 2213).
6493,IC2606-0994,01-14519-63673,0.43,2026-06-24,799,IN2604-0788,8.34,1,1,1,8.34,445:PAY2604-0441:7449777791:8.34:2026-04-21,no,0,0.00000000,,1,0.43,IC2606-0994,1,IN2604-0788,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,7.91,Auto-created via eBay reconciliation. eBay order: 01-14519-63673. Source invoice: IN2604-0788 (id 799).
6494,IC2606-0995,01-14493-59440,7,2026-06-24,407,IN2604-0382,33.42,1,1,1,33.42,33:PAY2604-0030:7436295575:33.42:2026-04-26,no,0,0.00000000,,1,7,IC2606-0995,1,IN2604-0382,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,26.42,Auto-created via eBay reconciliation. eBay order: 01-14493-59440. Source invoice: IN2604-0382 (id 407).
